pref_code,prefecture_name,canonical_name,name,name_type
15,新潟県,新潟市江南区,新潟市江南区,canonical
15,新潟県,新潟市秋葉区,新潟市秋葉区,canonical
15,新潟県,新潟市西区,新潟市西区,canonical
15,新潟県,新潟市西蒲区,新潟市西蒲区,canonical
15,新潟県,新発田市,新発田市,canonical
15,新潟県,村上市,村上市,canonical
15,新潟県,東蒲原郡阿賀町,東蒲原郡阿賀町,canonical
15,新潟県,東蒲原郡阿賀町,阿賀町,alias
15,新潟県,柏崎市,柏崎市,canonical
15,新潟県,燕市,燕市,canonical
15,新潟県,糸魚川市,糸魚川市,canonical
15,新潟県,胎内市,胎内市,canonical
15,新潟県,西蒲原郡弥彦村,西蒲原郡弥彦村,canonical
15,新潟県,西蒲原郡弥彦村,弥彦村,alias
15,新潟県,見附市,見附市,canonical
15,新潟県,長岡市,長岡市,canonical
15,新潟県,阿賀野市,阿賀野市,canonical
15,新潟県,魚沼市,魚沼市,canonical
13,東京都,あきる野市,あきる野市,canonical
13,東京都,三宅島三宅村,三宅島三宅村,canonical
13,東京都,三宅島三宅村,三宅村,alias
13,東京都,三鷹市,三鷹市,canonical
13,東京都,世田谷区,世田谷区,canonical
13,東京都,中央区,中央区,canonical
13,東京都,中野区,中野区,canonical
13,東京都,八丈島八丈町,八丈島八丈町,canonical
13,東京都,八丈島八丈町,八丈町,alias
13,東京都,八王子市,八王子市,canonical
13,東京都,利島村,利島村,canonical
13,東京都,北区,北区,canonical
13,東京都,千代田区,千代田区,canonical
13,東京都,台東区,台東区,canonical
13,東京都,品川区,品川区,canonical
13,東京都,国分寺市,国分寺市,canonical
13,東京都,国立市,国立市,canonical
13,東京都,墨田区,墨田区,canonical
13,東京都,多摩市,多摩市,canonical
13,東京都,大島町,大島町,canonical
13,東京都,大田区,大田区,canonical
13,東京都,小平市,小平市,canonical
13,東京都,小笠原村,小笠原村,canonical
13,東京都,小金井市,小金井市,canonical
13,東京都,府中市,府中市,canonical
13,東京都,御蔵島村,御蔵島村,canonical
13,東京都,文京区,文京区,canonical
13,東京都,新宿区,新宿区,canonical
13,東京都,新島村,新島村,canonical
13,東京都,日野市,日野市,canonical
13,東京都,昭島市,昭島市,canonical
13,東京都,杉並区,杉並区,canonical
13,東京都,東久留米市,東久留米市,canonical
13,東京都,東大和市,東大和市,canonical
13,東京都,東村山市,東村山市,canonical
13,東京都,板橋区,板橋区,canonical
13,東京都,武蔵村山市,武蔵村山市,canonical
13,東京都,武蔵野市,武蔵野市,canonical
13,東京都,江戸川区,江戸川区,canonical
13,東京都,江東区,江東区,canonical
13,東京都,清瀬市,清瀬市,canonical
13,東京都,渋谷区,渋谷区,canonical
13,東京都,港区,港区,canonical
13,東京都,狛江市,狛江市,canonical
13,東京都,町田市,町田市,canonical
13,東京都,目黒区,目黒区,canonical
13,東京都,神津島村,神津島村,canonical
13,東京都,福生市,福生市,canonical
13,東京都,稲城市,稲城市,canonical
13,東京都,立川市,立川市,canonical
13,東京都,練馬区,練馬区,canonical
13,東京都,羽村市,羽村市,canonical
13,東京都,荒川区,荒川区,canonical
13,東京都,葛飾区,葛飾区,canonical
13,東京都,西多摩郡奥多摩町,西多摩郡奥多摩町,canonical
13,東京都,西多摩郡奥多摩町,奥多摩町,alias
13,東京都,西多摩郡日の出町,西多摩郡日の出町,canonical
13,東京都,西多摩郡日の出町,日の出町,alias
13,東京都,西多摩郡檜原村,西多摩郡檜原村,canonical
13,東京都,西多摩郡檜原村,檜原村,alias
13,東京都,西多摩郡瑞穂町,西多摩郡瑞穂町,canonical
13,東京都,西多摩郡瑞穂町,瑞穂町,alias
13,東京都,西東京市,西東京市,canonical
13,東京都,調布市,調布市,canonical
13,東京都,豊島区,豊島区,canonical
13,東京都,足立区,足立区,canonical
13,東京都,青ヶ島村,青ヶ島村,canonical
13,東京都,青梅市,青梅市,canonical
09,栃木県,さくら市,さくら市,canonical
09,栃木県,上都賀郡西方町,上都賀郡西方町,canonical
09,栃木県,上都賀郡西方町,西方町,alias
09,栃木県,下都賀郡壬生町,下都賀郡壬生町,canonical
09,栃木県,下都賀郡壬生町,壬生町,alias
09,栃木県,下都賀郡岩舟町,下都賀郡岩舟町,canonical
09,栃木県,下都賀郡岩舟町,岩舟町,alias
09,栃木県,下都賀郡藤岡町,下都賀郡藤岡町,canonical
09,栃木県,下都賀郡藤岡町,藤岡町,alias
09,栃木県,下都賀郡野木町,下都賀郡野木町,canonical
09,栃木県,下都賀郡野木町,野木町,alias
09,栃木県,下野市,下野市,canonical
09,栃木県,佐野市,佐野市,canonical
09,栃木県,塩谷郡塩谷町,塩谷郡塩谷町,canonical
09,栃木県,塩谷郡塩谷町,塩谷町,alias
09,栃木県,塩谷郡高根沢町,塩谷郡高根沢町,canonical
09,栃木県,塩谷郡高根沢町,高根沢町,alias
09,栃木県,大田原市,大田原市,canonical
09,栃木県,宇都宮市,宇都宮市,canonical
09,栃木県,小山市,小山市,canonical
09,栃木県,日光市,日光市,canonical
09,栃木県,栃木市,栃木市,canonical
09,栃木県,河内郡上三川町,河内郡上三川町,canonical
09,栃木県,河内郡上三川町,上三川町,alias
09,栃木県,真岡市,真岡市,canonical
09,栃木県,矢板市,矢板市,canonical
09,栃木県,芳賀郡市貝町,芳賀郡市貝町,canonical
09,栃木県,芳賀郡市貝町,市貝町,alias
09,栃木県,芳賀郡益子町,芳賀郡益子町,canonical
09,栃木県,芳賀郡益子町,益子町,alias
09,栃木県,芳賀郡芳賀町,芳賀郡芳賀町,canonical
09,栃木県,芳賀郡芳賀町,芳賀町,alias
09,栃木県,芳賀郡茂木町,芳賀郡茂木町,canonical
09,栃木県,芳賀郡茂木町,茂木町,alias
09,栃木県,足利市,足利市,canonical
09,栃木県,那須塩原市,那須塩原市,canonical
09,栃木県,那須烏山市,那須烏山市,canonical
09,栃木県,那須郡那珂川町,那須郡那珂川町,canonical
09,栃木県,那須郡那珂川町,那珂川町,alias
09,栃木県,那須郡那須町,那須郡那須町,canonical
09,栃木県,那須郡那須町,那須町,alias
09,栃木県,鹿沼市,鹿沼市,canonical
47,沖縄県,うるま市,うるま市,canonical
47,沖縄県,中頭郡中城村,中頭郡中城村,canonical
47,沖縄県,中頭郡中城村,中城村,alias
47,沖縄県,中頭郡北中城村,中頭郡北中城村,canonical
47,沖縄県,中頭郡北中城村,北中城村,alias
47,沖縄県,中頭郡北谷町,中頭郡北谷町,canonical
47,沖縄県,中頭郡北谷町,北谷町,alias
47,沖縄県,中頭郡嘉手納町,中頭郡嘉手納町,canonical
47,沖縄県,中頭郡嘉手納町,嘉手納町,alias
47,沖縄県,中頭郡西原町,中頭郡西原町,canonical
47,沖縄県,中頭郡西原町,西原町,alias
47,沖縄県,中頭郡読谷村,中頭郡読谷村,canonical
47,沖縄県,中頭郡読谷村,読谷村,alias
47,沖縄県,八重山郡与那国町,八重山郡与那国町,canonical
47,沖縄県,八重山郡与那国町,与那国町,alias
47,沖縄県,八重山郡竹富町,八重山郡竹富町,canonical
47,沖縄県,八重山郡竹富町,竹富町,alias
47,沖縄県,南城市,南城市,canonical
47,沖縄県,名護市,名護市,canonical
47,沖縄県,国頭郡今帰仁村,国頭郡今帰仁村,canonical
47,沖縄県,国頭郡今帰仁村,今帰仁村,alias
47,沖縄県,国頭郡伊江村,国頭郡伊江村,canonical
47,沖縄県,国頭郡伊江村,伊江村,alias
47,沖縄県,国頭郡国頭村,国頭郡国頭村,canonical
47,沖縄県,国頭郡国頭村,国頭村,alias
47,沖縄県,国頭郡大宜味村,国頭郡大宜味村,canonical
47,沖縄県,国頭郡大宜味村,大宜味村,alias
47,沖縄県,国頭郡宜野座村,国頭郡宜野座村,canonical
47,沖縄県,国頭郡宜野座村,宜野座村,alias
47,沖縄県,国頭郡恩納村,国頭郡恩納村,canonical
47,沖縄県,国頭郡恩納村,恩納村,alias
47,沖縄県,国頭郡本部町,国頭郡本部町,canonical
47,沖縄県,国頭郡本部町,本部町,alias
47,沖縄県,国頭郡東村,国頭郡東村,canonical
47,沖縄県,国頭郡東村,東村,alias
47,沖縄県,国頭郡金武町,国頭郡金武町,canonical
47,沖縄県,国頭郡金武町,金武町,alias
47,沖縄県,宜野湾市,宜野湾市,canonical
47,沖縄県,宮古島市,宮古島市,canonical
47,沖縄県,宮古郡多良間村,宮古郡多良間村,canonical
47,沖縄県,宮古郡多良間村,多良間村,alias
47,沖縄県,島尻郡与那原町,島尻郡与那原町,canonical
47,沖縄県,島尻郡与那原町,与那原町,alias
47,沖縄県,島尻郡久米島町,島尻郡久米島町,canonical
47,沖縄県,島尻郡久米島町,久米島町,alias
47,沖縄県,島尻郡伊平屋村,島尻郡伊平屋村,canonical
47,沖縄県,島尻郡伊平屋村,伊平屋村,alias
47,沖縄県,島尻郡伊是名村,島尻郡伊是名村,canonical
47,沖縄県,島尻郡伊是名村,伊是名村,alias
47,沖縄県,島尻郡八重瀬町,島尻郡八重瀬町,canonical
47,沖縄県,島尻郡八重瀬町,八重瀬町,alias
47,沖縄県,島尻郡北大東村,島尻郡北大東村,canonical
47,沖縄県,島尻郡北大東村,北大東村,alias
47,沖縄県,島尻郡南大東村,島尻郡南大東村,canonical
47,沖縄県,島尻郡南大東村,南大東村,alias
47,沖縄県,島尻郡南風原町,島尻郡南風原町,canonical
47,沖縄県,島尻郡南風原町,南風原町,alias
47,沖縄県,島尻郡座間味村,島尻郡座間味村,canonical
47,沖縄県,島尻郡座間味村,座間味村,alias
47,沖縄県,島尻郡渡名喜村,島尻郡渡名喜村,canonical
47,沖縄県,島尻郡渡名喜村,渡名喜村,alias
47,沖縄県,島尻郡渡嘉敷村,島尻郡渡嘉敷村,canonical
47,沖縄県,島尻郡渡嘉敷村,渡嘉敷村,alias
47,沖縄県,島尻郡粟国村,島尻郡粟国村,canonical
47,沖縄県,島尻郡粟国村,粟国村,alias
47,沖縄県,平良市,平良市,canonical
47,沖縄県,沖縄市,沖縄市,canonical
47,沖縄県,浦添市,浦添市,canonical
47,沖縄県,石垣市,石垣市,canonical
47,沖縄県,糸満市,糸満市,canonical
47,沖縄県,豊見城市,豊見城市,canonical
47,沖縄県,那覇市,那覇市,canonical
25,滋賀県,大津市,大津市,canonical
25,滋賀県,守山市,守山市,canonical
25,滋賀県,彦根市,彦根市,canonical
25,滋賀県,愛知郡愛荘町,愛知郡愛荘町,canonical
25,滋賀県,愛知郡愛荘町,愛荘町,alias
25,滋賀県,東近江市,東近江市,canonical
25,滋賀県,栗東市,栗東市,canonical
25,滋賀県,湖南市,湖南市,canonical
25,滋賀県,犬上郡多賀町,犬上郡多賀町,canonical
25,滋賀県,犬上郡多賀町,多賀町,alias
25,滋賀県,犬上郡甲良町,犬上郡甲良町,canonical
25,滋賀県,犬上郡甲良町,甲良町,alias
25,滋賀県,犬上郡豊郷町,犬上郡豊郷町,canonical
25,滋賀県,犬上郡豊郷町,豊郷町,alias
25,滋賀県,甲賀市,甲賀市,canonical
25,滋賀県,米原市,米原市,canonical
25,滋賀県,草津市,草津市,canonical
25,滋賀県,蒲生郡日野町,蒲生郡日野町,canonical
25,滋賀県,蒲生郡日野町,日野町,alias
25,滋賀県,蒲生郡竜王町,蒲生郡竜王町,canonical
25,滋賀県,蒲生郡竜王町,竜王町,alias
25,滋賀県,近江八幡市,近江八幡市,canonical
25,滋賀県,野洲市,野洲市,canonical
25,滋賀県,長浜市,長浜市,canonical
25,滋賀県,高島市,高島市,canonical
43,熊本県,上天草市,上天草市,canonical
43,熊本県,上益城郡嘉島町,上益城郡嘉島町,canonical
43,熊本県,上益城郡嘉島町,嘉島町,alias
43,熊本県,上益城郡山都町,上益城郡山都町,canonical
43,熊本県,上益城郡山都町,山都町,alias
43,熊本県,上益城郡御船町,上益城郡御船町,canonical
43,熊本県,上益城郡御船町,御船町,alias
43,熊本県,上益城郡甲佐町,上益城郡甲佐町,canonical
43,熊本県,上益城郡甲佐町,甲佐町,alias
43,熊本県,上益城郡益城町,上益城郡益城町,canonical
43,熊本県,上益城郡益城町,益城町,alias
43,熊本県,下益城郡美里町,下益城郡美里町,canonical
43,熊本県,下益城郡美里町,美里町,alias
43,熊本県,人吉市,人吉市,canonical
43,熊本県,八代市,八代市,canonical
43,熊本県,八代郡氷川町,八代郡氷川町,canonical
43,熊本県,八代郡氷川町,氷川町,alias
43,熊本県,八代郡鏡町,八代郡鏡町,canonical
43,熊本県,八代郡鏡町,鏡町,alias
43,熊本県,合志市,合志市,canonical
43,熊本県,天草市,天草市,canonical
43,熊本県,天草郡苓北町,天草郡苓北町,canonical
43,熊本県,天草郡苓北町,苓北町,alias
43,熊本県,宇土市,宇土市,canonical
43,熊本県,宇城市,宇城市,canonical
43,熊本県,山鹿市,山鹿市,canonical
43,熊本県,水俣市,水俣市,canonical
43,熊本県,熊本市,熊本市,canonical
43,熊本県,熊本市中央区,熊本市中央区,canonical
43,熊本県,熊本市北区,熊本市北区,canonical
43,熊本県,熊本市南区,熊本市南区,canonical
43,熊本県,熊本市東区,熊本市東区,canonical
43,熊本県,熊本市西区,熊本市西区,canonical
43,熊本県,玉名市,玉名市,canonical
43,熊本県,玉名郡南関町,玉名郡南関町,canonical
43,熊本県,玉名郡南関町,南関町,alias
43,熊本県,玉名郡和水町,玉名郡和水町,canonical
43,熊本県,玉名郡和水町,和水町,alias
43,熊本県,玉名郡玉東町,玉名郡玉東町,canonical
43,熊本県,玉名郡玉東町,玉東町,alias
43,熊本県,玉名郡長洲町,玉名郡長洲町,canonical
43,熊本県,玉名郡長洲町,長洲町,alias
43,熊本県,球磨郡あさぎり町,球磨郡あさぎり町,canonical
43,熊本県,球磨郡あさぎり町,あさぎり町,alias
43,熊本県,球磨郡五木村,球磨郡五木村,canonical
43,熊本県,球磨郡五木村,五木村,alias
43,熊本県,球磨郡多良木町,球磨郡多良木町,canonical
43,熊本県,球磨郡多良木町,多良木町,alias
43,熊本県,球磨郡山江村,球磨郡山江村,canonical
43,熊本県,球磨郡山江村,山江村,alias
43,熊本県,球磨郡水上村,球磨郡水上村,canonical
43,熊本県,球磨郡水上村,水上村,alias
43,熊本県,球磨郡湯前町,球磨郡湯前町,canonical
43,熊本県,球磨郡湯前町,湯前町,alias
43,熊本県,球磨郡球磨村,球磨郡球磨村,canonical
43,熊本県,球磨郡球磨村,球磨村,alias
43,熊本県,球磨郡相良村,球磨郡相良村,canonical
43,熊本県,球磨郡相良村,相良村,alias
43,熊本県,球磨郡錦町,球磨郡錦町,canonical
43,熊本県,球磨郡錦町,錦町,alias
43,熊本県,荒尾市,荒尾市,canonical
43,熊本県,菊池市,菊池市,canonical
43,熊本県,菊池郡大津町,菊池郡大津町,canonical
43,熊本県,菊池郡大津町,大津町,alias
43,熊本県,菊池郡菊陽町,菊池郡菊陽町,canonical
43,熊本県,菊池郡菊陽町,菊陽町,alias
43,熊本県,葦北郡津奈木町,葦北郡津奈木町,canonical
43,熊本県,葦北郡津奈木町,津奈木町,alias
43,熊本県,葦北郡芦北町,葦北郡芦北町,canonical
43,熊本県,葦北郡芦北町,芦北町,alias
43,熊本県,阿蘇市,阿蘇市,canonical
43,熊本県,阿蘇郡南小国町,阿蘇郡南小国町,canonical
43,熊本県,阿蘇郡南小国町,南小国町,alias
43,熊本県,阿蘇郡南阿蘇村,阿蘇郡南阿蘇村,canonical
43,熊本県,阿蘇郡南阿蘇村,南阿蘇村,alias
43,熊本県,阿蘇郡小国町,阿蘇郡小国町,canonical
43,熊本県,阿蘇郡小国町,小国町,alias
43,熊本県,阿蘇郡産山村,阿蘇郡産山村,canonical
43,熊本県,阿蘇郡産山村,産山村,alias
43,熊本県,阿蘇郡西原村,阿蘇郡西原村,canonical
43,熊本県,阿蘇郡西原村,西原村,alias
43,熊本県,阿蘇郡高森町,阿蘇郡高森町,canonical
43,熊本県,阿蘇郡高森町,高森町,alias
43,熊本県,鹿本郡植木町,鹿本郡植木町,canonical
43,熊本県,鹿本郡植木町,植木町,alias
17,石川県,かほく市,かほく市,canonical
17,石川県,七尾市,七尾市,canonical
17,石川県,加賀市,加賀市,canonical
17,石川県,小松市,小松市,canonical
17,石川県,河北郡内灘町,河北郡内灘町,canonical
17,石川県,河北郡内灘町,内灘町,alias
17,石川県,河北郡津幡町,河北郡津幡町,canonical
17,石川県,河北郡津幡町,津幡町,alias
17,石川県,珠洲市,珠洲市,canonical
17,石川県,白山市,白山市,canonical
17,石川県,石川郡野々市町,石川郡野々市町,canonical
17,石川県,石川郡野々市町,野々市町,alias
17,石川県,羽咋市,羽咋市,canonical
17,石川県,羽咋郡宝達志水町,羽咋郡宝達志水町,canonical
17,石川県,羽咋郡宝達志水町,宝達志水町,alias
17,石川県,羽咋郡志賀町,羽咋郡志賀町,canonical
17,石川県,羽咋郡志賀町,志賀町,alias
17,石川県,能美市,能美市,canonical
17,石川県,能美郡川北町,能美郡川北町,canonical
17,石川県,能美郡川北町,川北町,alias
17,石川県,輪島市,輪島市,canonical
17,石川県,野々市市,野々市市,canonical
17,石川県,金沢市,金沢市,canonical
17,石川県,鳳珠郡穴水町,鳳珠郡穴水町,canonical
17,石川県,鳳珠郡穴水町,穴水町,alias
17,石川県,鳳珠郡能登町,鳳珠郡能登町,canonical
17,石川県,鳳珠郡能登町,能登町,alias
17,石川県,鹿島郡中能登町,鹿島郡中能登町,canonical
17,石川県,鹿島郡中能登町,中能登町,alias
14,神奈川県,三浦市,三浦市,canonical
14,神奈川県,三浦郡葉山町,三浦郡葉山町,canonical
14,神奈川県,三浦郡葉山町,葉山町,alias
14,神奈川県,中郡二宮町,中郡二宮町,canonical
14,神奈川県,中郡大磯町,中郡大磯町,canonical
14,神奈川県,伊勢原市,伊勢原市,canonical
14,神奈川県,南足柄市,南足柄市,canonical
14,神奈川県,厚木市,厚木市,canonical
14,神奈川県,大和市,大和市,canonical
14,神奈川県,小田原市,小田原市,canonical
14,神奈川県,川崎市中原区,川崎市中原区,canonical
14,神奈川県,川崎市多摩区,川崎市多摩区,canonical
14,神奈川県,川崎市宮前区,川崎市宮前区,canonical
14,神奈川県,川崎市川崎区,川崎市川崎区,canonical
14,神奈川県,川崎市幸区,川崎市幸区,canonical
14,神奈川県,川崎市高津区,川崎市高津区,canonical
14,神奈川県,川崎市麻生区,川崎市麻生区,canonical
14,神奈川県,平塚市,平塚市,canonical
14,神奈川県,座間市,座間市,canonical
14,神奈川県,愛甲郡愛川町,愛甲郡愛川町,canonical
14,神奈川県,愛甲郡愛川町,愛川町,alias
14,神奈川県,愛甲郡清川村,愛甲郡清川村,canonical
14,神奈川県,愛甲郡清川村,清川村,alias
14,神奈川県,横浜市中区,横浜市中区,canonical
14,神奈川県,横浜市保土ケ谷区,横浜市保土ケ谷区,canonical
14,神奈川県,横浜市南区,横浜市南区,canonical
14,神奈川県,横浜市戸塚区,横浜市戸塚区,canonical
14,神奈川県,横浜市旭区,横浜市旭区,canonical
14,神奈川県,横浜市栄区,横浜市栄区,canonical
14,神奈川県,横浜市泉区,横浜市泉区,canonical
14,神奈川県,横浜市港北区,横浜市港北区,canonical
14,神奈川県,横浜市港南区,横浜市港南区,canonical
14,神奈川県,横浜市瀬谷区,横浜市瀬谷区,canonical
14,神奈川県,横浜市磯子区,横浜市磯子区,canonical
14,神奈川県,横浜市神奈川区,横浜市神奈川区,canonical
14,神奈川県,横浜市緑区,横浜市緑区,canonical
14,神奈川県,横浜市西区,横浜市西区,canonical
14,神奈川県,横浜市都筑区,横浜市都筑区,canonical
14,神奈川県,横浜市金沢区,横浜市金沢区,canonical
14,神奈川県,横浜市青葉区,横浜市青葉区,canonical
14,神奈川県,横浜市鶴見区,横浜市鶴見区,canonical
14,神奈川県,横須賀市,横須賀市,canonical
14,神奈川県,海老名市,海老名市,canonical
14,神奈川県,相模原市,相模原市,canonical
14,神奈川県,相模原市中央区,相模原市中央区,canonical
14,神奈川県,相模原市南区,相模原市南区,canonical
14,神奈川県,相模原市緑区,相模原市緑区,canonical
14,神奈川県,秦野市,秦野市,canonical
14,神奈川県,綾瀬市,綾瀬市,canonical
14,神奈川県,茅ヶ崎市,茅ヶ崎市,canonical
14,神奈川県,藤沢市,藤沢市,canonical
14,神奈川県,足柄上郡中井町,足柄上郡中井町,canonical
14,神奈川県,足柄上郡中井町,中井町,alias
14,神奈川県,足柄上郡大井町,足柄上郡大井町,canonical
14,神奈川県,足柄上郡大井町,大井町,alias
14,神奈川県,足柄上郡山北町,足柄上郡山北町,canonical
14,神奈川県,足柄上郡山北町,山北町,alias
14,神奈川県,足柄上郡松田町,足柄上郡松田町,canonical
14,神奈川県,足柄上郡松田町,松田町,alias
14,神奈川県,足柄上郡開成町,足柄上郡開成町,canonical
14,神奈川県,足柄上郡開成町,開成町,alias
14,神奈川県,足柄下郡湯河原町,足柄下郡湯河原町,canonical
14,神奈川県,足柄下郡湯河原町,湯河原町,alias
14,神奈川県,足柄下郡真鶴町,足柄下郡真鶴町,canonical
14,神奈川県,足柄下郡真鶴町,真鶴町,alias
14,神奈川県,足柄下郡箱根町,足柄下郡箱根町,canonical
14,神奈川県,足柄下郡箱根町,箱根町,alias
14,神奈川県,逗子市,逗子市,canonical
14,神奈川県,鎌倉市,鎌倉市,canonical
14,神奈川県,高座郡寒川町,高座郡寒川町,canonical
14,神奈川県,高座郡寒川町,寒川町,alias
18,福井県,あわら市,あわら市,canonical
18,福井県,三方上中郡若狭町,三方上中郡若狭町,canonical
18,福井県,三方上中郡若狭町,若狭町,alias
18,福井県,三方郡美浜町,三方郡美浜町,canonical
18,福井県,三方郡美浜町,美浜町,alias
18,福井県,丹生郡越前町,丹生郡越前町,canonical
18,福井県,丹生郡越前町,越前町,alias
18,福井県,今立郡池田町,今立郡池田町,canonical
18,福井県,今立郡池田町,池田町,alias
18,福井県,勝山市,勝山市,canonical
18,福井県,南条郡南越前町,南条郡南越前町,canonical
18,福井県,南条郡南越前町,南越前町,alias
18,福井県,吉田郡永平寺町,吉田郡永平寺町,canonical
18,福井県,吉田郡永平寺町,永平寺町,alias
18,福井県,坂井市,坂井市,canonical
18,福井県,大野市,大野市,canonical
18,福井県,大飯郡おおい町,大飯郡おおい町,canonical
18,福井県,大飯郡おおい町,おおい町,alias
18,福井県,大飯郡高浜町,大飯郡高浜町,canonical
18,福井県,大飯郡高浜町,高浜町,alias
18,福井県,小浜市,小浜市,canonical
18,福井県,敦賀市,敦賀市,canonical
18,福井県,福井市,福井市,canonical
18,福井県,越前市,越前市,canonical
18,福井県,鯖江市,鯖江市,canonical
40,福岡県,うきは市,うきは市,canonical
40,福岡県,みやま市,みやま市,canonical
40,福岡県,三井郡大刀洗町,三井郡大刀洗町,canonical
40,福岡県,三井郡大刀洗町,大刀洗町,alias
40,福岡県,三潴郡大木町,三潴郡大木町,canonical
40,福岡県,三潴郡大木町,大木町,alias
40,福岡県,中間市,中間市,canonical
40,福岡県,久留米市,久留米市,canonical
40,福岡県,京都郡みやこ町,京都郡みやこ町,canonical
40,福岡県,京都郡みやこ町,みやこ町,alias
40,福岡県,京都郡苅田町,京都郡苅田町,canonical
40,福岡県,京都郡苅田町,苅田町,alias
40,福岡県,八女市,八女市,canonical
40,福岡県,八女郡広川町,八女郡広川町,canonical
40,福岡県,八女郡広川町,広川町,alias
40,福岡県,北九州市八幡東区,北九州市八幡東区,canonical
40,福岡県,北九州市八幡西区,北九州市八幡西区,canonical
40,福岡県,北九州市小倉北区,北九州市小倉北区,canonical
40,福岡県,北九州市小倉南区,北九州市小倉南区,canonical
40,福岡県,北九州市戸畑区,北九州市戸畑区,canonical
40,福岡県,北九州市若松区,北九州市若松区,canonical
40,福岡県,北九州市門司区,北九州市門司区,canonical
40,福岡県,古賀市,古賀市,canonical
40,福岡県,嘉穂郡桂川町,嘉穂郡桂川町,canonical
40,福岡県,嘉穂郡桂川町,桂川町,alias
40,福岡県,嘉麻市,嘉麻市,canonical
40,福岡県,大川市,大川市,canonical
40,福岡県,大牟田市,大牟田市,canonical
40,福岡県,大野城市,大野城市,canonical
40,福岡県,太宰府市,太宰府市,canonical
40,福岡県,宗像市,宗像市,canonical
40,福岡県,宮若市,宮若市,canonical
40,福岡県,小郡市,小郡市,canonical
40,福岡県,春日市,春日市,canonical
40,福岡県,朝倉市,朝倉市,canonical
40,福岡県,朝倉郡東峰村,朝倉郡東峰村,canonical
40,福岡県,朝倉郡東峰村,東峰村,alias
40,福岡県,朝倉郡筑前町,朝倉郡筑前町,canonical
40,福岡県,朝倉郡筑前町,筑前町,alias
40,福岡県,柳川市,柳川市,canonical
40,福岡県,田川市,田川市,canonical
40,福岡県,田川郡大任町,田川郡大任町,canonical
40,福岡県,田川郡大任町,大任町,alias
40,福岡県,田川郡川崎町,田川郡川崎町,canonical
40,福岡県,田川郡川崎町,川崎町,alias
40,福岡県,田川郡添田町,田川郡添田町,canonical
40,福岡県,田川郡添田町,添田町,alias
40,福岡県,田川郡福智町,田川郡福智町,canonical
40,福岡県,田川郡福智町,福智町,alias
40,福岡県,田川郡糸田町,田川郡糸田町,canonical
40,福岡県,田川郡糸田町,糸田町,alias
40,福岡県,田川郡赤村,田川郡赤村,canonical
40,福岡県,田川郡赤村,赤村,alias
40,福岡県,田川郡香春町,田川郡香春町,canonical
40,福岡県,田川郡香春町,香春町,alias
40,福岡県,直方市,直方市,canonical
40,福岡県,福岡市中央区,福岡市中央区,canonical
40,福岡県,福岡市南区,福岡市南区,canonical
40,福岡県,福岡市博多区,福岡市博多区,canonical
40,福岡県,福岡市城南区,福岡市城南区,canonical
40,福岡県,福岡市早良区,福岡市早良区,canonical
40,福岡県,福岡市東区,福岡市東区,canonical
40,福岡県,福岡市西区,福岡市西区,canonical
40,福岡県,福津市,福津市,canonical
40,福岡県,筑後市,筑後市,canonical
40,福岡県,筑紫郡那珂川町,筑紫郡那珂川町,canonical
40,福岡県,筑紫郡那珂川町,那珂川町,alias
40,福岡県,筑紫野市,筑紫野市,canonical
40,福岡県,築上郡上毛町,築上郡上毛町,canonical
40,福岡県,築上郡上毛町,上毛町,alias
40,福岡県,築上郡吉富町,築上郡吉富町,canonical
40,福岡県,築上郡吉富町,吉富町,alias
40,福岡県,築上郡築上町,築上郡築上町,canonical
40,福岡県,築上郡築上町,築上町,alias
40,福岡県,糟屋郡久山町,糟屋郡久山町,canonical
40,福岡県,糟屋郡久山町,久山町,alias
40,福岡県,糟屋郡宇美町,糟屋郡宇美町,canonical
40,福岡県,糟屋郡宇美町,宇美町,alias
40,福岡県,糟屋郡志免町,糟屋郡志免町,canonical
40,福岡県,糟屋郡志免町,志免町,alias
40,福岡県,糟屋郡新宮町,糟屋郡新宮町,canonical
40,福岡県,糟屋郡新宮町,新宮町,alias
40,福岡県,糟屋郡篠栗町,糟屋郡篠栗町,canonical
40,福岡県,糟屋郡篠栗町,篠栗町,alias
40,福岡県,糟屋郡粕屋町,糟屋郡粕屋町,canonical
40,福岡県,糟屋郡粕屋町,粕屋町,alias
40,福岡県,糟屋郡須惠町,糟屋郡須惠町,canonical
40,福岡県,糟屋郡須惠町,須惠町,alias
40,福岡県,糸島市,糸島市,canonical
40,福岡県,行橋市,行橋市,canonical
40,福岡県,豊前市,豊前市,canonical
40,福岡県,遠賀郡岡垣町,遠賀郡岡垣町,canonical
40,福岡県,遠賀郡岡垣町,岡垣町,alias
40,福岡県,遠賀郡水巻町,遠賀郡水巻町,canonical
40,福岡県,遠賀郡水巻町,水巻町,alias
40,福岡県,遠賀郡芦屋町,遠賀郡芦屋町,canonical
40,福岡県,遠賀郡芦屋町,芦屋町,alias
40,福岡県,遠賀郡遠賀町,遠賀郡遠賀町,canonical
40,福岡県,遠賀郡遠賀町,遠賀町,alias
40,福岡県,那珂川市,那珂川市,canonical
40,福岡県,鞍手郡小竹町,鞍手郡小竹町,canonical
40,福岡県,鞍手郡小竹町,小竹町,alias
